Year,Month,Quarter,City,Store_Type,Customer_Category,Promotion,Revenue,Transactions,Avg_Order_Value,Total_Items
2022,December,4,Houston,Supermarket,"Senior Citizen","Discount on Selected Items",526.56,10,52.66,59
2022,December,4,Houston,Supermarket,"Senior Citizen","No Promotion",946.95,16,59.18,89
2022,December,4,Houston,Supermarket,Student,"BOGO (Buy One Get One)",743.57,14,53.11,79
2022,December,4,Houston,Supermarket,Student,"Discount on Selected Items",705.15,12,58.76,74
2022,December,4,Houston,Supermarket,Student,"No Promotion",639.70,11,58.15,60
2022,December,4,Houston,Supermarket,Teenager,"BOGO (Buy One Get One)",910.11,16,56.88,85
2022,December,4,Houston,Supermarket,Teenager,"Discount on Selected Items",583.59,10,58.36,46
2022,December,4,Houston,Supermarket,Teenager,"No Promotion",740.05,15,49.34,72
2022,December,4,Houston,Supermarket,"Young Adult","BOGO (Buy One Get One)",338.98,7,48.43,54
2022,December,4,Houston,Supermarket,"Young Adult","Discount on Selected Items",924.62,16,57.79,97
2022,December,4,Houston,Supermarket,"Young Adult","No Promotion",423.36,9,47.04,44
2022,December,4,Houston,"Warehouse Club",Homemaker,"BOGO (Buy One Get One)",772.64,13,59.43,82
2022,December,4,Houston,"Warehouse Club",Homemaker,"Discount on Selected Items",883.08,17,51.95,86
2022,December,4,Houston,"Warehouse Club",Homemaker,"No Promotion",820.51,15,54.70,69
2022,December,4,Houston,"Warehouse Club",Middle-Aged,"BOGO (Buy One Get One)",796.22,15,53.08,65
2022,December,4,Houston,"Warehouse Club",Middle-Aged,"Discount on Selected Items",666.67,13,51.28,69
2022,December,4,Houston,"Warehouse Club",Middle-Aged,"No Promotion",1011.10,18,56.17,97
2022,December,4,Houston,"Warehouse Club",Professional,"BOGO (Buy One Get One)",699.37,13,53.80,78
2022,December,4,Houston,"Warehouse Club",Professional,"Discount on Selected Items",724.08,12,60.34,62
2022,December,4,Houston,"Warehouse Club",Professional,"No Promotion",646.88,13,49.76,90
2022,December,4,Houston,"Warehouse Club",Retiree,"BOGO (Buy One Get One)",586.36,11,53.31,65
2022,December,4,Houston,"Warehouse Club",Retiree,"Discount on Selected Items",389.43,7,55.63,47
2022,December,4,Houston,"Warehouse Club",Retiree,"No Promotion",1073.08,18,59.62,99
2022,December,4,Houston,"Warehouse Club","Senior Citizen","BOGO (Buy One Get One)",832.52,17,48.97,74
2022,December,4,Houston,"Warehouse Club","Senior Citizen","Discount on Selected Items",628.47,12,52.37,67
2022,December,4,Houston,"Warehouse Club","Senior Citizen","No Promotion",364.36,8,45.55,31
2022,December,4,Houston,"Warehouse Club",Student,"BOGO (Buy One Get One)",759.94,16,47.50,97
2022,December,4,Houston,"Warehouse Club",Student,"Discount on Selected Items",749.18,12,62.43,68
2022,December,4,Houston,"Warehouse Club",Student,"No Promotion",480.09,11,43.64,69
2022,December,4,Houston,"Warehouse Club",Teenager,"BOGO (Buy One Get One)",582.66,9,64.74,49
2022,December,4,Houston,"Warehouse Club",Teenager,"Discount on Selected Items",368.29,11,33.48,65
2022,December,4,Houston,"Warehouse Club",Teenager,"No Promotion",1223.29,19,64.38,134
2022,December,4,Houston,"Warehouse Club","Young Adult","BOGO (Buy One Get One)",1212.13,20,60.61,118
2022,December,4,Houston,"Warehouse Club","Young Adult","Discount on Selected Items",698.87,14,49.92,98
2022,December,4,Houston,"Warehouse Club","Young Adult","No Promotion",1164.00,20,58.20,99
2022,December,4,"Los Angeles","Convenience Store",Homemaker,"BOGO (Buy One Get One)",614.03,13,47.23,57
2022,December,4,"Los Angeles","Convenience Store",Homemaker,"Discount on Selected Items",698.71,12,58.23,68
2022,December,4,"Los Angeles","Convenience Store",Homemaker,"No Promotion",539.31,9,59.92,52
2022,December,4,"Los Angeles","Convenience Store",Middle-Aged,"BOGO (Buy One Get One)",1035.47,18,57.53,70
2022,December,4,"Los Angeles","Convenience Store",Middle-Aged,"Discount on Selected Items",782.99,14,55.93,71
2022,December,4,"Los Angeles","Convenience Store",Middle-Aged,"No Promotion",731.81,12,60.98,62
2022,December,4,"Los Angeles","Convenience Store",Professional,"BOGO (Buy One Get One)",696.39,12,58.03,57
2022,December,4,"Los Angeles","Convenience Store",Professional,"Discount on Selected Items",686.20,11,62.38,81
2022,December,4,"Los Angeles","Convenience Store",Professional,"No Promotion",636.76,11,57.89,49
2022,December,4,"Los Angeles","Convenience Store",Retiree,"BOGO (Buy One Get One)",723.25,15,48.22,64
2022,December,4,"Los Angeles","Convenience Store",Retiree,"Discount on Selected Items",683.31,16,42.71,83
2022,December,4,"Los Angeles","Convenience Store",Retiree,"No Promotion",451.06,9,50.12,51
2022,December,4,"Los Angeles","Convenience Store","Senior Citizen","BOGO (Buy One Get One)",639.04,11,58.09,76
2022,December,4,"Los Angeles","Convenience Store","Senior Citizen","Discount on Selected Items",680.00,12,56.67,69
2022,December,4,"Los Angeles","Convenience Store","Senior Citizen","No Promotion",1009.20,18,56.07,114
2022,December,4,"Los Angeles","Convenience Store",Student,"BOGO (Buy One Get One)",690.64,17,40.63,123
2022,December,4,"Los Angeles","Convenience Store",Student,"Discount on Selected Items",1028.04,21,48.95,112
2022,December,4,"Los Angeles","Convenience Store",Student,"No Promotion",674.96,12,56.25,81
2022,December,4,"Los Angeles","Convenience Store",Teenager,"BOGO (Buy One Get One)",740.25,14,52.88,87
2022,December,4,"Los Angeles","Convenience Store",Teenager,"Discount on Selected Items",1067.84,21,50.85,138
2022,December,4,"Los Angeles","Convenience Store",Teenager,"No Promotion",348.65,7,49.81,24
2022,December,4,"Los Angeles","Convenience Store","Young Adult","BOGO (Buy One Get One)",635.66,14,45.40,85
2022,December,4,"Los Angeles","Convenience Store","Young Adult","Discount on Selected Items",628.39,10,62.84,58
2022,December,4,"Los Angeles","Convenience Store","Young Adult","No Promotion",829.00,16,51.81,104
2022,December,4,"Los Angeles","Department Store",Homemaker,"BOGO (Buy One Get One)",1047.15,17,61.60,92
2022,December,4,"Los Angeles","Department Store",Homemaker,"Discount on Selected Items",711.98,14,50.86,83
2022,December,4,"Los Angeles","Department Store",Homemaker,"No Promotion",445.27,9,49.47,58
2022,December,4,"Los Angeles","Department Store",Middle-Aged,"BOGO (Buy One Get One)",927.82,15,61.85,100
2022,December,4,"Los Angeles","Department Store",Middle-Aged,"Discount on Selected Items",599.72,11,54.52,49
2022,December,4,"Los Angeles","Department Store",Middle-Aged,"No Promotion",647.41,14,46.24,57
2022,December,4,"Los Angeles","Department Store",Professional,"BOGO (Buy One Get One)",295.25,7,42.18,36
2022,December,4,"Los Angeles","Department Store",Professional,"Discount on Selected Items",715.96,12,59.66,80
2022,December,4,"Los Angeles","Department Store",Professional,"No Promotion",704.70,13,54.21,100
2022,December,4,"Los Angeles","Department Store",Retiree,"BOGO (Buy One Get One)",706.31,14,50.45,93
2022,December,4,"Los Angeles","Department Store",Retiree,"Discount on Selected Items",178.35,4,44.59,22
2022,December,4,"Los Angeles","Department Store",Retiree,"No Promotion",854.39,14,61.03,77
2022,December,4,"Los Angeles","Department Store","Senior Citizen","BOGO (Buy One Get One)",385.81,7,55.12,36
2022,December,4,"Los Angeles","Department Store","Senior Citizen","Discount on Selected Items",511.28,9,56.81,55
2022,December,4,"Los Angeles","Department Store","Senior Citizen","No Promotion",904.92,17,53.23,85
2022,December,4,"Los Angeles","Department Store",Student,"BOGO (Buy One Get One)",586.00,16,36.63,99
2022,December,4,"Los Angeles","Department Store",Student,"Discount on Selected Items",531.49,11,48.32,72
2022,December,4,"Los Angeles","Department Store",Student,"No Promotion",507.57,9,56.40,53
2022,December,4,"Los Angeles","Department Store",Teenager,"BOGO (Buy One Get One)",395.42,7,56.49,37
2022,December,4,"Los Angeles","Department Store",Teenager,"Discount on Selected Items",917.72,20,45.89,99
2022,December,4,"Los Angeles","Department Store",Teenager,"No Promotion",776.25,14,55.45,64
2022,December,4,"Los Angeles","Department Store","Young Adult","BOGO (Buy One Get One)",1382.84,21,65.85,99
2022,December,4,"Los Angeles","Department Store","Young Adult","Discount on Selected Items",668.70,12,55.73,62
2022,December,4,"Los Angeles","Department Store","Young Adult","No Promotion",219.96,6,36.66,54
2022,December,4,"Los Angeles",Pharmacy,Homemaker,"BOGO (Buy One Get One)",385.39,7,55.06,44
2022,December,4,"Los Angeles",Pharmacy,Homemaker,"Discount on Selected Items",736.85,13,56.68,70
2022,December,4,"Los Angeles",Pharmacy,Homemaker,"No Promotion",706.27,15,47.08,90
2022,December,4,"Los Angeles",Pharmacy,Middle-Aged,"BOGO (Buy One Get One)",862.48,13,66.34,72
2022,December,4,"Los Angeles",Pharmacy,Middle-Aged,"Discount on Selected Items",878.68,16,54.92,81
2022,December,4,"Los Angeles",Pharmacy,Middle-Aged,"No Promotion",856.67,15,57.11,82
2022,December,4,"Los Angeles",Pharmacy,Professional,"BOGO (Buy One Get One)",923.18,17,54.30,91
2022,December,4,"Los Angeles",Pharmacy,Professional,"Discount on Selected Items",1035.08,16,64.69,104
2022,December,4,"Los Angeles",Pharmacy,Professional,"No Promotion",452.01,10,45.20,52
2022,December,4,"Los Angeles",Pharmacy,Retiree,"BOGO (Buy One Get One)",358.47,9,39.83,33
2022,December,4,"Los Angeles",Pharmacy,Retiree,"Discount on Selected Items",327.28,7,46.75,39
2022,December,4,"Los Angeles",Pharmacy,Retiree,"No Promotion",590.48,11,53.68,49
2022,December,4,"Los Angeles",Pharmacy,"Senior Citizen","BOGO (Buy One Get One)",511.81,12,42.65,64
2022,December,4,"Los Angeles",Pharmacy,"Senior Citizen","Discount on Selected Items",670.78,13,51.60,85
2022,December,4,"Los Angeles",Pharmacy,"Senior Citizen","No Promotion",857.06,16,53.57,100
2022,December,4,"Los Angeles",Pharmacy,Student,"BOGO (Buy One Get One)",588.66,12,49.06,69
2022,December,4,"Los Angeles",Pharmacy,Student,"Discount on Selected Items",534.44,14,38.17,81
2022,December,4,"Los Angeles",Pharmacy,Student,"No Promotion",928.62,15,61.91,67
2022,December,4,"Los Angeles",Pharmacy,Teenager,"BOGO (Buy One Get One)",952.30,20,47.62,86
2022,December,4,"Los Angeles",Pharmacy,Teenager,"Discount on Selected Items",832.67,14,59.48,71
2022,December,4,"Los Angeles",Pharmacy,Teenager,"No Promotion",561.51,11,51.05,49
2022,December,4,"Los Angeles",Pharmacy,"Young Adult","BOGO (Buy One Get One)",631.86,11,57.44,36
2022,December,4,"Los Angeles",Pharmacy,"Young Adult","Discount on Selected Items",647.27,12,53.94,62
2022,December,4,"Los Angeles",Pharmacy,"Young Adult","No Promotion",653.56,13,50.27,64
2022,December,4,"Los Angeles","Specialty Store",Homemaker,"BOGO (Buy One Get One)",705.30,14,50.38,80
2022,December,4,"Los Angeles","Specialty Store",Homemaker,"Discount on Selected Items",761.49,13,58.58,98
2022,December,4,"Los Angeles","Specialty Store",Homemaker,"No Promotion",539.08,9,59.90,56
2022,December,4,"Los Angeles","Specialty Store",Middle-Aged,"BOGO (Buy One Get One)",765.69,14,54.69,89
2022,December,4,"Los Angeles","Specialty Store",Middle-Aged,"Discount on Selected Items",782.83,13,60.22,70
2022,December,4,"Los Angeles","Specialty Store",Middle-Aged,"No Promotion",607.46,10,60.75,42
2022,December,4,"Los Angeles","Specialty Store",Professional,"BOGO (Buy One Get One)",917.04,19,48.27,110
2022,December,4,"Los Angeles","Specialty Store",Professional,"Discount on Selected Items",1514.50,24,63.10,100
2022,December,4,"Los Angeles","Specialty Store",Professional,"No Promotion",786.05,14,56.15,95
2022,December,4,"Los Angeles","Specialty Store",Retiree,"BOGO (Buy One Get One)",722.91,13,55.61,64
2022,December,4,"Los Angeles","Specialty Store",Retiree,"Discount on Selected Items",780.82,16,48.80,92
2022,December,4,"Los Angeles","Specialty Store",Retiree,"No Promotion",789.51,13,60.73,55
2022,December,4,"Los Angeles","Specialty Store","Senior Citizen","BOGO (Buy One Get One)",772.08,14,55.15,54
2022,December,4,"Los Angeles","Specialty Store","Senior Citizen","Discount on Selected Items",857.13,16,53.57,101
2022,December,4,"Los Angeles","Specialty Store","Senior Citizen","No Promotion",567.99,10,56.80,42
2022,December,4,"Los Angeles","Specialty Store",Student,"BOGO (Buy One Get One)",957.19,15,63.81,74
2022,December,4,"Los Angeles","Specialty Store",Student,"Discount on Selected Items",122.96,4,30.74,14
2022,December,4,"Los Angeles","Specialty Store",Student,"No Promotion",1133.43,19,59.65,111
2022,December,4,"Los Angeles","Specialty Store",Teenager,"BOGO (Buy One Get One)",1045.42,16,65.34,79
2022,December,4,"Los Angeles","Specialty Store",Teenager,"Discount on Selected Items",395.81,7,56.54,46
2022,December,4,"Los Angeles","Specialty Store",Teenager,"No Promotion",773.00,15,51.53,75
2022,December,4,"Los Angeles","Specialty Store","Young Adult","BOGO (Buy One Get One)",739.88,12,61.66,78
2022,December,4,"Los Angeles","Specialty Store","Young Adult","Discount on Selected Items",576.65,16,36.04,99
2022,December,4,"Los Angeles","Specialty Store","Young Adult","No Promotion",918.47,15,61.23,77
2022,December,4,"Los Angeles",Supermarket,Homemaker,"BOGO (Buy One Get One)",639.90,11,58.17,46
2022,December,4,"Los Angeles",Supermarket,Homemaker,"Discount on Selected Items",1196.01,24,49.83,145
2022,December,4,"Los Angeles",Supermarket,Homemaker,"No Promotion",1257.75,24,52.41,136
2022,December,4,"Los Angeles",Supermarket,Middle-Aged,"BOGO (Buy One Get One)",567.45,11,51.59,68
2022,December,4,"Los Angeles",Supermarket,Middle-Aged,"Discount on Selected Items",1264.01,21,60.19,128
2022,December,4,"Los Angeles",Supermarket,Middle-Aged,"No Promotion",469.30,8,58.66,30
2022,December,4,"Los Angeles",Supermarket,Professional,"BOGO (Buy One Get One)",533.37,10,53.34,53
2022,December,4,"Los Angeles",Supermarket,Professional,"Discount on Selected Items",827.43,15,55.16,67
2022,December,4,"Los Angeles",Supermarket,Professional,"No Promotion",922.40,17,54.26,89
2022,December,4,"Los Angeles",Supermarket,Retiree,"BOGO (Buy One Get One)",751.62,14,53.69,75
2022,December,4,"Los Angeles",Supermarket,Retiree,"Discount on Selected Items",640.70,12,53.39,36
2022,December,4,"Los Angeles",Supermarket,Retiree,"No Promotion",332.15,7,47.45,42
2022,December,4,"Los Angeles",Supermarket,"Senior Citizen","BOGO (Buy One Get One)",668.21,15,44.55,92
2022,December,4,"Los Angeles",Supermarket,"Senior Citizen","Discount on Selected Items",587.84,13,45.22,66
2022,December,4,"Los Angeles",Supermarket,"Senior Citizen","No Promotion",484.86,15,32.32,80
2022,December,4,"Los Angeles",Supermarket,Student,"BOGO (Buy One Get One)",324.11,8,40.51,56
2022,December,4,"Los Angeles",Supermarket,Student,"Discount on Selected Items",1156.56,17,68.03,81
2022,December,4,"Los Angeles",Supermarket,Student,"No Promotion",743.88,12,61.99,73
2022,December,4,"Los Angeles",Supermarket,Teenager,"BOGO (Buy One Get One)",675.69,15,45.05,64
2022,December,4,"Los Angeles",Supermarket,Teenager,"Discount on Selected Items",633.50,12,52.79,48
2022,December,4,"Los Angeles",Supermarket,Teenager,"No Promotion",1193.97,20,59.70,139
2022,December,4,"Los Angeles",Supermarket,"Young Adult","BOGO (Buy One Get One)",611.35,14,43.67,71
2022,December,4,"Los Angeles",Supermarket,"Young Adult","Discount on Selected Items",657.39,13,50.57,79
2022,December,4,"Los Angeles",Supermarket,"Young Adult","No Promotion",1014.96,16,63.44,84
2022,December,4,"Los Angeles","Warehouse Club",Homemaker,"BOGO (Buy One Get One)",974.56,16,60.91,103
2022,December,4,"Los Angeles","Warehouse Club",Homemaker,"Discount on Selected Items",893.28,16,55.83,105
2022,December,4,"Los Angeles","Warehouse Club",Homemaker,"No Promotion",665.40,14,47.53,72
2022,December,4,"Los Angeles","Warehouse Club",Middle-Aged,"BOGO (Buy One Get One)",467.07,11,42.46,59
2022,December,4,"Los Angeles","Warehouse Club",Middle-Aged,"Discount on Selected Items",441.20,11,40.11,84
2022,December,4,"Los Angeles","Warehouse Club",Middle-Aged,"No Promotion",579.85,10,57.99,64
2022,December,4,"Los Angeles","Warehouse Club",Professional,"BOGO (Buy One Get One)",374.95,8,46.87,57
2022,December,4,"Los Angeles","Warehouse Club",Professional,"Discount on Selected Items",671.25,13,51.63,69
2022,December,4,"Los Angeles","Warehouse Club",Professional,"No Promotion",644.53,13,49.58,67
2022,December,4,"Los Angeles","Warehouse Club",Retiree,"BOGO (Buy One Get One)",782.65,14,55.90,82
2022,December,4,"Los Angeles","Warehouse Club",Retiree,"Discount on Selected Items",616.47,12,51.37,59
2022,December,4,"Los Angeles","Warehouse Club",Retiree,"No Promotion",446.39,10,44.64,44
2022,December,4,"Los Angeles","Warehouse Club","Senior Citizen","BOGO (Buy One Get One)",440.10,9,48.90,50
2022,December,4,"Los Angeles","Warehouse Club","Senior Citizen","Discount on Selected Items",448.97,12,37.41,78
2022,December,4,"Los Angeles","Warehouse Club","Senior Citizen","No Promotion",559.10,13,43.01,83
2022,December,4,"Los Angeles","Warehouse Club",Student,"BOGO (Buy One Get One)",414.00,8,51.75,39
2022,December,4,"Los Angeles","Warehouse Club",Student,"Discount on Selected Items",1095.08,20,54.75,98
2022,December,4,"Los Angeles","Warehouse Club",Student,"No Promotion",1053.80,20,52.69,110
2022,December,4,"Los Angeles","Warehouse Club",Teenager,"BOGO (Buy One Get One)",567.11,10,56.71,52
2022,December,4,"Los Angeles","Warehouse Club",Teenager,"Discount on Selected Items",371.83,9,41.31,56
2022,December,4,"Los Angeles","Warehouse Club",Teenager,"No Promotion",729.20,14,52.09,91
2022,December,4,"Los Angeles","Warehouse Club","Young Adult","BOGO (Buy One Get One)",759.01,14,54.22,92
2022,December,4,"Los Angeles","Warehouse Club","Young Adult","Discount on Selected Items",818.11,14,58.44,101
2022,December,4,"Los Angeles","Warehouse Club","Young Adult","No Promotion",692.63,13,53.28,68
2022,December,4,Miami,"Convenience Store",Homemaker,"BOGO (Buy One Get One)",1033.09,17,60.77,119
2022,December,4,Miami,"Convenience Store",Homemaker,"Discount on Selected Items",796.04,17,46.83,91
2022,December,4,Miami,"Convenience Store",Homemaker,"No Promotion",880.93,15,58.73,81
2022,December,4,Miami,"Convenience Store",Middle-Aged,"BOGO (Buy One Get One)",601.67,11,54.70,61
